accuracy:  0.8111154088666819
f1 score:  0.812873355660308
precision: 0.8059226105285071
ROC AUC:   0.9007363954913021
fpr	tpr
0.0	0.0
0.0	5.294955495899057e-06
0.0	0.00025415786380315474
0.0	0.0002647477747949528
0.0	0.0006724593479791802
5.30225504907237e-06	0.0006724593479791802
5.30225504907237e-06	0.0008313080128561519
1.060451009814474e-05	0.0008313080128561519
1.060451009814474e-05	0.0009477970337659312
2.120902019628948e-05	0.0009477970337659312
2.120902019628948e-05	0.0009689768557495274
2.6511275245361853e-05	0.0009689768557495274
2.6511275245361853e-05	0.0012549044525280765
3.181353029443422e-05	0.0012549044525280765
3.181353029443422e-05	0.001562011871290222
3.7115785343506595e-05	0.001562011871290222
3.7115785343506595e-05	0.002573348371006942
4.241804039257896e-05	0.002573348371006942
4.241804039257896e-05	0.0025786433265028406
4.772029544165133e-05	0.0025786433265028406
4.772029544165133e-05	0.002594528192990538
5.3022550490723706e-05	0.002594528192990538
5.3022550490723706e-05	0.002880455789769087
5.8324805539796074e-05	0.002880455789769087
5.8324805539796074e-05	0.002943995255719876
6.362706058886844e-05	0.002943995255719876
6.362706058886844e-05	0.002954585166711674
6.892931563794081e-05	0.002954585166711674
6.892931563794081e-05	0.0030234195881583617
6.892931563794081e-05	0.00303400949915016
6.892931563794081e-05	0.0032987572739451125
7.423157068701319e-05	0.0032987572739451125
7.423157068701319e-05	0.0034099513393589928
7.953382573608556e-05	0.0034099513393589928
7.953382573608556e-05	0.0034787857608056805
7.953382573608556e-05	0.0034893756717974786
7.953382573608556e-05	0.003510555493781075
7.953382573608556e-05	0.003521145404772873
7.953382573608556e-05	0.0038653175120063115
8.483608078515793e-05	0.0038653175120063115
8.483608078515793e-05	0.003907677155973504
9.01383358342303e-05	0.003907677155973504
9.01383358342303e-05	0.004071820776346375
9.544059088330266e-05	0.004071820776346375
9.544059088330266e-05	0.004304798818165934
0.00010074284593237504	0.004304798818165934
0.00010074284593237504	0.004325978640149529
0.00010604510098144741	0.004325978640149529
0.00010604510098144741	0.004415992883579813
0.00010604510098144741	0.004426582794571612
0.00010604510098144741	0.004569546592960886
0.00010604510098144741	0.004585431459448583
0.00010604510098144741	0.005046092587591801
0.00010604510098144741	0.0050566824985836
0.00011134735603051978	0.0050566824985836
0.00011134735603051978	0.00516787656399748
0.00011134735603051978	0.005178466474989278
0.00011134735603051978	0.005379674783833442
0.00011664961107959215	0.005379674783833442
0.00011664961107959215	0.005612652825653
0.00012195186612866452	0.005612652825653
0.00012195186612866452	0.005633832647636596
0.00012195186612866452	0.005644422558628395
0.00012195186612866452	0.005856220778464357
0.00012195186612866452	0.0058668106894561554
0.00012195186612866452	0.005882695555943852
0.00012725412117773688	0.005887990511439752
0.00012725412117773688	0.005956824932886439
0.00013255637622680926	0.005956824932886439
0.00013255637622680926	0.005993889621357732
0.00013255637622680926	0.006004479532349531
0.00013255637622680926	0.006158033241730604
0.00013255637622680926	0.006168623152722401
0.00013255637622680926	0.006412191105533758
0.00013255637622680926	0.006422781016525556
0.00013255637622680926	0.006899327011156471
0.00013255637622680926	0.0069099169221482695
0.00013255637622680926	0.007148189919463727
0.00013255637622680926	0.007158779830455525
0.00013255637622680926	0.007169369741447323
0.00013255637622680926	0.0071799596524391215
0.00013255637622680926	0.007534721670664358
0.00013255637622680926	0.007545311581656156
0.00013255637622680926	0.00758237627012745
0.00013785863127588162	0.00758237627012745
0.00013785863127588162	0.007836534133930604
0.00013785863127588162	0.007847124044922403
0.000143160886324954	0.007847124044922403
0.000143160886324954	0.008048332353766566
0.000143160886324954	0.008058922264758364
0.000143160886324954	0.008095986953229658
0.000143160886324954	0.008106576864221456
0.000143160886324954	0.008286605351082024
0.000143160886324954	0.008297195262073823
0.000143160886324954	0.008874345411126819
0.00014846314137402638	0.008874345411126819
0.00014846314137402638	0.009292646895302846
0.00015376539642309874	0.009292646895302846
0.00015376539642309874	0.00959975431406499
0.00015906765147217112	0.00959975431406499
0.00015906765147217112	0.00971624333497477
0.00016436990652124347	0.00971624333497477
0.00016436990652124347	0.009896271821835338
0.00016436990652124347	0.009906861732827135
0.00016436990652124347	0.010155724641134392
0.00016436990652124347	0.01016631455212619
0.00016436990652124347	0.010288098528531868
0.00016436990652124347	0.010298688439523666
0.00016436990652124347	0.010404587549441647
0.00016967216157031585	0.010404587549441647
0.00016967216157031585	0.010420472415929345
0.00016967216157031585	0.010431062326921143
0.00016967216157031585	0.01049989674836783
0.00016967216157031585	0.010510486659359629
0.00016967216157031585	0.01054755134783092
0.00016967216157031585	0.01055814125882272
0.00016967216157031585	0.010648155502253004
0.00017497441661938823	0.010648155502253004
0.00017497441661938823	0.010769939478658681
0.00017497441661938823	0.01078052938965048
0.00017497441661938823	0.010918198232543856
0.00017497441661938823	0.010928788143535654
0.00017497441661938823	0.010965852832006948
0.00017497441661938823	0.010976442742998745
0.00017497441661938823	0.011209420784818304
0.00017497441661938823	0.011220010695810101
0.00017497441661938823	0.011437103871141963
0.0001802766716684606	0.011442398826637862
0.0001802766716684606	0.01145298873762966
0.0001802766716684606	0.01156947775853944
0.00018557892671753297	0.011574772714035338
0.00018557892671753297	0.011633017224490227
0.00018557892671753297	0.011643607135482027
0.00018557892671753297	0.011765391111887704
0.00018557892671753297	0.011775981022879503
0.00018557892671753297	0.011807750755854897
0.00018557892671753297	0.011818340666846696
0.00018557892671753297	0.011855405355317988
0.00018557892671753297	0.011865995266309787
0.00018557892671753297	0.01195071455424417
0.00018557892671753297	0.01196130446523597
0.00018557892671753297	0.012141332952096538
0.00019088118176660533	0.012141332952096538
0.00019088118176660533	0.012151922863088336
0.00019088118176660533	0.012162512774080134
0.00019088118176660533	0.012215462329039124
0.00019088118176660533	0.012226052240030923
0.00019088118176660533	0.012379605949411995
0.0001961834368156777	0.012379605949411995
0.0001961834368156777	0.012459030281850482
0.0002014856918647501	0.012459030281850482
0.0002014856918647501	0.012474915148338178
0.00020678794691382244	0.012474915148338178
0.00020678794691382244	0.012707893190157736
0.00020678794691382244	0.012718483101149534
0.00020678794691382244	0.01280320238908392
0.00020678794691382244	0.012813792300075719
0.00020678794691382244	0.013015000608919882
0.00021209020196289482	0.013015000608919882
0.00021209020196289482	0.013046770341895277
0.00021209020196289482	0.013057360252887075
0.00021209020196289482	0.013200324051276349
0.00021209020196289482	0.013210913962268147
0.00021209020196289482	0.013412122271112312
0.00021209020196289482	0.01342271218210411
0.00021209020196289482	0.01369804986789086
0.00021209020196289482	0.013708639778882658
0.00021209020196289482	0.013973387553677611
0.00021209020196289482	0.013983977464669409
0.00021209020196289482	0.014005157286653006
0.00021209020196289482	0.014015747197644804
0.00021209020196289482	0.0140422219751243
0.00021209020196289482	0.014063401797107895
0.00021209020196289482	0.014359919304878243
0.00021209020196289482	0.01437050921587004
0.00021209020196289482	0.014407573904341334
0.00021209020196289482	0.014418163815333132
0.00021209020196289482	0.014497588147771618
0.00021739245701196718	0.014497588147771618
0.00021739245701196718	0.014735861145087075
0.00022269471206103956	0.014735861145087075
0.00022269471206103956	0.015027083697361525
0.00022269471206103956	0.015037673608353322
0.00022269471206103956	0.015132982807279505
0.00022269471206103956	0.015143572718271303
0.00022269471206103956	0.015180637406742596
0.00022269471206103956	0.015191227317734394
0.00022269471206103956	0.015254766783685184
0.00022269471206103956	0.015265356694676982
0.00022269471206103956	0.015307716338644174
0.00022269471206103956	0.015318306249635972
0.00022269471206103956	0.015429500315049851
0.00022269471206103956	0.01544009022604165
0.00022269471206103956	0.015477154914512943
0.00022269471206103956	0.015487744825504742
0.00022269471206103956	0.01555128429145553
